IdOrig,IdOrigLumped,LumpedCatch2012
4023-FAO-27-37,Lumped-Mediterranean horse mackerel-FaoRegion27,514
10710-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
11079-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
11803-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
12058-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
1341-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
13663-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
15521-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
15848-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
172-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
2304-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
2616-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
3412-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
4404-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
4537-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
6117-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
6594-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
8154-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
9241-FAO-47-37,Lumped-Cape horse mackerel-FaoRegion47,327074
13291-FAO-47-37,Lumped-Bluefish-FaoRegion47,21
15835-FAO-47-37,Lumped-Bluefish-FaoRegion47,21
169-FAO-47-37,Lumped-Bluefish-FaoRegion47,21
13461-FAO-47-37,Lumped-Yellowtail amberjack-FaoRegion47,408
10816-FAO-67-37,Lumped-Pacific jack mackerel-FaoRegion67,63
17062-FAO-67-37,Lumped-Pacific jack mackerel-FaoRegion67,63
16843-FAO-67-37,Lumped-Chub mackerel-FaoRegion67,921
1087-FAO-31-37,Lumped-Bar jack-FaoRegion31,57
11675-FAO-31-37,Lumped-Bar jack-FaoRegion31,57
16759-FAO-31-37,Lumped-Bar jack-FaoRegion31,57
1100-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
11684-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
12533-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
12567-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
12608-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
1280-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
15434-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
16855-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
17533-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
2437-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
256-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
2626-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
3034-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
3054-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
5075-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
5110-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
810-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
8653-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
8851-FAO-31-37,Lumped-Common dolphinfish-FaoRegion31,4445
1102-FAO-31-37,Lumped-Greater amberjack-FaoRegion31,15
1107-FAO-31-37,Lumped-Longfin yellowtail-FaoRegion31,148
16983-FAO-31-37,Lumped-Longfin yellowtail-FaoRegion31,148
11674-FAO-31-37,Lumped-Ballyhoo halfbeak-FaoRegion31,358
16757-FAO-31-37,Lumped-Ballyhoo halfbeak-FaoRegion31,358
12530-FAO-31-37,Lumped-Bigeye scad-FaoRegion31,176
12595-FAO-31-37,Lumped-Bigeye scad-FaoRegion31,176
17519-FAO-31-37,Lumped-Bigeye scad-FaoRegion31,176
5067-FAO-31-37,Lumped-Bigeye scad-FaoRegion31,176
12592-FAO-31-37,Lumped-Balao halfbeak-FaoRegion31,65
16805-FAO-31-37,Lumped-Blue runner-FaoRegion31,5429
3049-FAO-31-37,Lumped-Blue runner-FaoRegion31,5429
8834-FAO-31-37,Lumped-Blue runner-FaoRegion31,5429
16811-FAO-31-37,Lumped-Bluefish-FaoRegion31,868
17529-FAO-31-37,Lumped-Bluefish-FaoRegion31,868
16841-FAO-31-37,Lumped-Chub mackerel-FaoRegion31,867
17532-FAO-31-37,Lumped-Chub mackerel-FaoRegion31,867
8846-FAO-31-37,Lumped-Chub mackerel-FaoRegion31,867
16851-FAO-31-37,Lumped-Cobia-FaoRegion31,364
8850-FAO-31-37,Lumped-Cobia-FaoRegion31,364
16860-FAO-31-37,Lumped-Crevalle jack-FaoRegion31,183
16897-FAO-31-37,Lumped-Florida pompano-FaoRegion31,94
17514-FAO-31-37,Lumped-Atlantic moonfish-FaoRegion31,793
5088-FAO-31-37,Lumped-Rainbow runner-FaoRegion31,32
1136-FAO-41-37,Lumped-American harvestfish-FaoRegion41,444
275-FAO-41-37,Lumped-American harvestfish-FaoRegion41,444
1147-FAO-41-37,Lumped-Atlantic bumper-FaoRegion41,3020
1148-FAO-41-37,Lumped-Atlantic moonfish-FaoRegion41,1899
1154-FAO-41-37,Lumped-Ballyhoo halfbeak-FaoRegion41,1225
1158-FAO-41-37,Lumped-Bigeye scad-FaoRegion41,693
1167-FAO-41-37,Lumped-Blue runner-FaoRegion41,1757
1169-FAO-41-37,Lumped-Bluefish-FaoRegion41,4303
17344-FAO-41-37,Lumped-Bluefish-FaoRegion41,4303
307-FAO-41-37,Lumped-Bluefish-FaoRegion41,4303
1179-FAO-41-37,Lumped-Chub mackerel-FaoRegion41,26247
17350-FAO-41-37,Lumped-Chub mackerel-FaoRegion41,26247
319-FAO-41-37,Lumped-Chub mackerel-FaoRegion41,26247
1181-FAO-41-37,Lumped-Cobia-FaoRegion41,991
1182-FAO-41-37,Lumped-Common dolphinfish-FaoRegion41,641
17352-FAO-41-37,Lumped-Common dolphinfish-FaoRegion41,641
1229-FAO-41-37,Lumped-Rough scad-FaoRegion41,1766
378-FAO-41-37,Lumped-Rough scad-FaoRegion41,1766
1267-FAO-41-37,Lumped-Yellowtail amberjack-FaoRegion41,376
411-FAO-41-37,Lumped-Yellowtail amberjack-FaoRegion41,376
17385-FAO-41-37,Lumped-Parona leatherjacket-FaoRegion41,1355
355-FAO-41-37,Lumped-Parona leatherjacket-FaoRegion41,1355
395-FAO-41-37,Lumped-Southwest Atlantic butterfish-FaoRegion41,1568
12150-FAO-81-37,Lumped-Greenback horse mackerel-FaoRegion81,14
15568-FAO-81-37,Lumped-Greenback horse mackerel-FaoRegion81,14
15951-FAO-81-37,Lumped-Greenback horse mackerel-FaoRegion81,14
508-FAO-81-37,Lumped-Greenback horse mackerel-FaoRegion81,14
15480-FAO-81-37,Lumped-Atlantic pomfret-FaoRegion81,150
9523-FAO-81-37,Lumped-Atlantic pomfret-FaoRegion81,150
15504-FAO-81-37,Lumped-Blue mackerel-FaoRegion81,10107
6569-FAO-81-37,Lumped-Blue mackerel-FaoRegion81,10107
9542-FAO-81-37,Lumped-Blue mackerel-FaoRegion81,10107
710-FAO-81-37,Lumped-White trevally-FaoRegion81,303
719-FAO-81-37,Lumped-Yellowtail amberjack-FaoRegion81,54
9625-FAO-81-37,Lumped-Opah-FaoRegion81,96
12061-FAO-61-37,Lumped-Capelin-FaoRegion61,1524
15851-FAO-61-37,Lumped-Capelin-FaoRegion61,1524
12071-FAO-61-37,Lumped-Chub mackerel-FaoRegion61,704785
14680-FAO-61-37,Lumped-Chub mackerel-FaoRegion61,704785
15862-FAO-61-37,Lumped-Chub mackerel-FaoRegion61,704785
1982-FAO-61-37,Lumped-Chub mackerel-FaoRegion61,704785
7276-FAO-61-37,Lumped-Chub mackerel-FaoRegion61,704785
12280-FAO-61-37,Lumped-Pacific saury-FaoRegion61,460961
14780-FAO-61-37,Lumped-Pacific saury-FaoRegion61,460961
16101-FAO-61-37,Lumped-Pacific saury-FaoRegion61,460961
6857-FAO-61-37,Lumped-Pacific saury-FaoRegion61,460961
7544-FAO-61-37,Lumped-Pacific saury-FaoRegion61,460961
14651-FAO-61-37,Lumped-Black pomfret-FaoRegion61,388
14683-FAO-61-37,Lumped-Cobia-FaoRegion61,233
14684-FAO-61-37,Lumped-Common dolphinfish-FaoRegion61,10756
6615-FAO-61-37,Lumped-Common dolphinfish-FaoRegion61,10756
14707-FAO-61-37,Lumped-Indian scad-FaoRegion61,125
14724-FAO-61-37,Lumped-Japanese jack mackerel-FaoRegion61,68901
15995-FAO-61-37,Lumped-Japanese jack mackerel-FaoRegion61,68901
2008-FAO-61-37,Lumped-Japanese jack mackerel-FaoRegion61,68901
7412-FAO-61-37,Lumped-Japanese jack mackerel-FaoRegion61,68901
14725-FAO-61-37,Lumped-Japanese scad-FaoRegion61,26263
6748-FAO-61-37,Lumped-Japanese scad-FaoRegion61,26263
14825-FAO-61-37,Lumped-Silver pomfret-FaoRegion61,375
7635-FAO-61-37,Lumped-Silver pomfret-FaoRegion61,375
14871-FAO-61-37,Lumped-Torpedo scad-FaoRegion61,398
14963-FAO-57-37,Lumped-Bigeye scad-FaoRegion57,9497
5577-FAO-57-37,Lumped-Bigeye scad-FaoRegion57,9497
14973-FAO-57-37,Lumped-Black pomfret-FaoRegion57,12647
5585-FAO-57-37,Lumped-Black pomfret-FaoRegion57,12647
8363-FAO-57-37,Lumped-Black pomfret-FaoRegion57,12647
14975-FAO-57-37,Lumped-Blackbanded trevally-FaoRegion57,434
15000-FAO-57-37,Lumped-False trevally-FaoRegion57,8383
5480-FAO-57-37,Lumped-False trevally-FaoRegion57,8383
5620-FAO-57-37,Lumped-False trevally-FaoRegion57,8383
8393-FAO-57-37,Lumped-False trevally-FaoRegion57,8383
15018-FAO-57-37,Lumped-Indian mackerel-FaoRegion57,66348
5498-FAO-57-37,Lumped-Indian mackerel-FaoRegion57,66348
5666-FAO-57-37,Lumped-Indian mackerel-FaoRegion57,66348
15022-FAO-57-37,Lumped-Indian scad-FaoRegion57,37330
8414-FAO-57-37,Lumped-Indian scad-FaoRegion57,37330
15074-FAO-57-37,Lumped-Silver pomfret-FaoRegion57,19816
5740-FAO-57-37,Lumped-Silver pomfret-FaoRegion57,19816
8478-FAO-57-37,Lumped-Silver pomfret-FaoRegion57,19816
15094-FAO-57-37,Lumped-Torpedo scad-FaoRegion57,45937
5775-FAO-57-37,Lumped-Torpedo scad-FaoRegion57,45937
8500-FAO-57-37,Lumped-Torpedo scad-FaoRegion57,45937
507-FAO-57-37,Lumped-Greenback horse mackerel-FaoRegion57,17
5589-FAO-57-37,Lumped-Blue mackerel-FaoRegion57,2109
5640-FAO-57-37,Lumped-Great barracuda-FaoRegion57,2416
5715-FAO-57-37,Lumped-Rainbow runner-FaoRegion57,5576
8460-FAO-57-37,Lumped-Rainbow runner-FaoRegion57,5576
5737-FAO-57-37,Lumped-Short mackerel-FaoRegion57,96981
5788-FAO-57-37,Lumped-Yellowstripe scad-FaoRegion57,66786
8515-FAO-57-37,Lumped-Yellowstripe scad-FaoRegion57,66786
709-FAO-57-37,Lumped-White trevally-FaoRegion57,41
8377-FAO-57-37,Lumped-Cobia-FaoRegion57,197
10047-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
10123-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
13030-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
13280-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
13588-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
14645-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
2263-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
5465-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
5796-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
6555-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
7228-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
8757-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
908-FAO-51-36,Lumped-Black marlin-FaoRegion51,1329
10058-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
10144-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
10213-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
13037-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
13802-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
14912-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
16273-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
17618-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
2273-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
3932-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
5487-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
5806-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
7060-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
8325-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
8519-FAO-51-36,Lumped-Frigate and bullet tunas-FaoRegion51,20718
10068-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
10147-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
10223-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
12488-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
12754-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
13043-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
13874-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
14710-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
14920-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
17626-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
2276-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
5200-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
5505-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
5817-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
6729-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
7393-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
8327-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
8788-FAO-51-36,Lumped-Indo-Pacific sailfish-FaoRegion51,16952
10070-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
10225-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
12489-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
1270-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
12756-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
13044-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
13345-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
14921-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
16284-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
17629-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
2278-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
3224-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
5510-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
5822-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
7062-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
757-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
8328-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
8520-FAO-51-36,Lumped-Kawakawa-FaoRegion51,78951
10072-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
10227-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
12760-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
14734-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
16286-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
17630-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
2281-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
5515-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
5825-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
7063-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
8329-FAO-51-36,Lumped-Longtail tuna-FaoRegion51,118738
10075-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
10234-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
11744-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
12766-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
13371-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
14456-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
16292-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
17634-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
3244-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
3344-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
5529-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
5829-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
7065-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
7088-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
766-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
7780-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
8335-FAO-51-36,Lumped-Narrow-barred Spanish mackerel-FaoRegion51,79755
10090-FAO-51-36,Lumped-Striped bonito-FaoRegion51,501
10130-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
11046-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
13033-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
13288-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
13623-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
14662-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
14907-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
15831-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
2264-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
5187-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
5467-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
5798-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
6577-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
7250-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
918-FAO-51-36,Lumped-Blue marlin-FaoRegion51,6775
10174-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
14260-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
14849-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
14942-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
5223-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
5552-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
5844-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
6972-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
7666-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
988-FAO-51-36,Lumped-Striped marlin-FaoRegion51,2138
12500-FAO-51-36,Lumped-Shortbill spearfish-FaoRegion51,29
14182-FAO-51-36,Lumped-Shortbill spearfish-FaoRegion51,29
14936-FAO-51-36,Lumped-Shortbill spearfish-FaoRegion51,29
5218-FAO-51-36,Lumped-Shortbill spearfish-FaoRegion51,29
12508-FAO-51-36,Lumped-Wahoo-FaoRegion51,65
13084-FAO-51-36,Lumped-Wahoo-FaoRegion51,65
14334-FAO-51-36,Lumped-Wahoo-FaoRegion51,65
5562-FAO-51-36,Lumped-Wahoo-FaoRegion51,65
8796-FAO-51-36,Lumped-Wahoo-FaoRegion51,65
12730-FAO-51-36,Lumped-Dogtooth tuna-FaoRegion51,326
8518-FAO-51-36,Lumped-Dogtooth tuna-FaoRegion51,326
5550-FAO-51-36,Lumped-Streaked seerfish-FaoRegion51,7
10106-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
12976-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
1311-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
13515-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
15252-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
15337-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
15788-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
17650-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
2479-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
2-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
3776-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
4880-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
6190-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
69-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
8533-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
9043-FAO-37-36,Lumped-Atlantic bonito-FaoRegion37,40343
112-FAO-37-36,Lumped-Plain bonito-FaoRegion37,26
15311-FAO-37-36,Lumped-Plain bonito-FaoRegion37,26
9134-FAO-37-36,Lumped-Plain bonito-FaoRegion37,26
12997-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
13803-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
15283-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
15365-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
17666-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
2521-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
4923-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
6275-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
8575-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
9086-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
92-FAO-37-36,Lumped-Frigate and bullet tunas-FaoRegion37,5527
14211-FAO-37-36,Lumped-Skipjack tuna-FaoRegion37,59
4149-FAO-37-36,Lumped-Skipjack tuna-FaoRegion37,59
9164-FAO-37-36,Lumped-Skipjack tuna-FaoRegion37,59
6334-FAO-37-36,Lumped-Mediterranean spearfish-FaoRegion37,4
8595-FAO-37-36,Lumped-Mediterranean spearfish-FaoRegion37,4
10170-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
10403-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
10500-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
1116-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
14213-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
1672-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
17185-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
17486-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
17573-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
1881-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
2234-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
2461-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
2829-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
3164-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
5164-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
5331-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
6950-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
7648-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
8959-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
9760-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
982-FAO-87-36,Lumped-Skipjack tuna-FaoRegion87,205603
10339-FAO-87-36,Lumped-Black skipjack-FaoRegion87,927
17453-FAO-87-36,Lumped-Black skipjack-FaoRegion87,927
2181-FAO-87-36,Lumped-Black skipjack-FaoRegion87,927
3103-FAO-87-36,Lumped-Black skipjack-FaoRegion87,927
10465-FAO-87-36,Lumped-Eastern Pacific bonito-FaoRegion87,23955
1811-FAO-87-36,Lumped-Eastern Pacific bonito-FaoRegion87,23955
10487-FAO-87-36,Lumped-Pacific sierra-FaoRegion87,729
2223-FAO-87-36,Lumped-Pacific sierra-FaoRegion87,729
3144-FAO-87-36,Lumped-Pacific sierra-FaoRegion87,729
14852-FAO-87-36,Lumped-Striped marlin-FaoRegion87,549
1896-FAO-87-36,Lumped-Striped marlin-FaoRegion87,549
6976-FAO-87-36,Lumped-Striped marlin-FaoRegion87,549
7669-FAO-87-36,Lumped-Striped marlin-FaoRegion87,549
3174-FAO-87-36,Lumped-Striped bonito-FaoRegion87,31
3185-FAO-87-36,Lumped-Wahoo-FaoRegion87,100
6733-FAO-87-36,Lumped-Indo-Pacific sailfish-FaoRegion87,145
10122-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
14380-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
14644-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
5464-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
5583-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
6554-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
7227-FAO-57-36,Lumped-Black marlin-FaoRegion57,5789
10129-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
13622-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
14381-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
14661-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
5466-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
5591-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
6576-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
7249-FAO-57-36,Lumped-Blue marlin-FaoRegion57,5233
10146-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
13873-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
14390-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
14709-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
5504-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
5670-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
6728-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
7392-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
8416-FAO-57-36,Lumped-Indo-Pacific sailfish-FaoRegion57,9332
10173-FAO-57-36,Lumped-Striped marlin-FaoRegion57,874
